OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
4553,18-05-2027,4.783258524,102,4,19.13303409,387.6,368.4669659,Reseller,North America Spring Promotion,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
4555,19-05-2027,21.45084082,24.99,26,557.7218612,634.746,77.0241388,Store,Asian Holiday Promotion,Contoso Mini Battery Charger Kit E320 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Osaka,Japan
4557,20-05-2027,34.55472879,329,12,414.6567455,3816.4,3401.743255,Store,North America Back-to-School Promotion,Contoso Home Theater System 4.1 Channel M1410 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Hackensack,United States
4560,21-05-2027,118.8883099,299.23,10,1188.883099,2992.3,1803.416901,Store,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Charlottesville,United States
4561,22-05-2027,1.257607507,6.95,5,6.288037535,34.75,28.46196246,Store,No Discount,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Denver,United States
4563,23-05-2027,184.8725118,489,24,4436.940283,11344.8,6907.859717,Online,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1510 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
4564,24-05-2027,63.73213874,699,13,828.5178036,8982.15,8153.632196,Store,Asian Holiday Promotion,Adventure Works Laptop15 M1500 Black,Adventure Works,Laptops,Computers,Asia,Shanghai,China
4566,25-05-2027,30.1700368,38.99,10,301.700368,389.9,88.19963197,Store,No Discount,Contoso Private Automatic Branch Exchange M65 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Cape Canaveral,United States
4569,26-05-2027,83.1520266,95.95,12,997.8243192,1141.805,143.9806808,Store,North America Back-to-School Promotion,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",MP4&MP3,Audio,North America,Greeley,United States
4570,27-05-2027,96.43688435,219,6,578.6213061,1248.3,669.6786939,Store,Asian Summer Promotion,Contoso DVD Recorder L210 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Sydney,Australia
4571,28-05-2027,54.40841433,999,9,489.6757289,8791.2,8301.524271,Store,European Back-to-Scholl Promotion,WWI Projector 720p DLP56 White,Wide World Importers,Projectors & Screens,Computers,Europe,Knotty Ash,United Kingdom
4573,29-05-2027,22.25938147,229.9,24,534.2251553,5517.6,4983.374845,Store,No Discount,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Desktops,Computers,Asia,Bangkok,Thailand
4575,30-05-2027,32.83097749,68,13,426.8027074,843.2,416.3972926,Store,Asian Holiday Promotion,Contoso Lens Adapter M450 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Tehran,Iran
4577,31-05-2027,2.381910644,26.99,9,21.4371958,242.91,221.4728042,Store,Asian Spring Promotion,Contoso Phone System Accessory Handset with Charger M308 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Sapporo,Japan
4578,01-06-2027,475.5198144,600,36,17118.71332,21060,3941.286682,Online,North America Back-to-School Promotion,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
4582,02-06-2027,132.117215,329,10,1321.17215,3290,1968.82785,Store,No Discount,Contoso Home Theater System 4.1 Channel M1410 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Martinsville,United States
4583,03-06-2027,46.97209802,189,20,939.4419604,3780,2840.55804,Reseller,No Discount,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
4584,04-06-2027,422.8831501,655,12,5074.597801,7598,2523.402199,Online,North America Back-to-School Promotion,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
4585,05-06-2027,0.457958619,9.5,10,4.579586192,95,90.42041381,Store,No Discount,Contoso Education Essentials Bundle M300 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Canberra,Australia
4586,06-06-2027,147.9661497,198,24,3551.187594,4554,1002.812406,Reseller,European Holiday Promotion,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Paris,France
4587,07-06-2027,4.582649298,28.99,9,41.24384368,255.112,213.8681563,Reseller,North America Spring Promotion,Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
4588,08-06-2027,414.4337366,758,12,4973.204839,9020.2,4046.995161,Store,North America Back-to-School Promotion,Proseware Laptop15.4W M518 Black,"Proseware, Inc.",Laptops,Computers,North America,Pittsfield,United States
4589,09-06-2027,29.45091005,165,24,706.8218412,3960,3253.178159,Store,Asian Summer Promotion,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Hong Kong,China
4590,10-06-2027,47.0218096,56.9,6,282.1308576,341.4,59.26914237,Store,North America Back-to-School Promotion,SV 8xDVD E130 Black,Southridge Video,VCD & DVD,TV and Video,North America,Tallahassee,United States
4591,11-06-2027,254.8454533,568,12,3058.145439,6588.8,3530.654561,Store,North America Back-to-School Promotion,"Contoso SLR Camera 35"" X358 Silver Grey","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Quincy,United States
4593,12-06-2027,10.13251734,11.5,10,101.3251734,115,13.67482659,Store,No Discount,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Thornton,United States
4594,13-06-2027,65.75953201,269,10,657.5953201,2690,2032.40468,Store,No Discount,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Sydney,Australia
4595,14-06-2027,85.45741749,102,20,1709.14835,1876.8,167.6516503,Reseller,European Holiday Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Southridge Video,Computers Accessories,Computers,Europe,Paris,France
4596,15-06-2027,139.2781029,159,24,3342.674469,3782.61,439.9355308,Online,European Spring Promotion,Proseware Photo Ink Jet Printer M100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
4597,16-06-2027,13.40369331,49,12,160.8443198,588,427.1556802,Reseller,European Spring Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,Europe,Paris,France
4598,17-06-2027,156.1635208,999,10,1561.635208,9990,8428.364792,Catalog,No Discount,Fabrikam Trendsetter 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
4605,18-06-2027,68.18497836,186.9,10,681.8497836,1869,1187.150216,Store,No Discount,A. Datum Bridge Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Nantes,France
4606,19-06-2027,264.8082055,310,8,2118.465644,2232,113.5343562,Store,European Holiday Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Lyon,France
4610,20-06-2027,145.6855966,319,10,1456.855966,3190,1733.144034,Store,No Discount,SV Car Video TFT7 M7002 Silver,Southridge Video,Car Video,TV and Video,North America,Grand Prairie,United States
4613,21-06-2027,99.44741348,143.4,6,596.6844809,774.36,177.6755191,Store,North America Holiday Promotion,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,Televisions,TV and Video,North America,Oswego,United States
4614,22-06-2027,39.95240134,49.96,26,1038.762435,1291.466,252.7035651,Online,Asian Holiday Promotion,Contoso Carrying Case E312 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
4615,23-06-2027,454.6180708,999,9,4091.562638,8991,4899.437362,Store,North America Spring Promotion,Contoso Projector 720p M621 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Greeley,United States
4617,24-06-2027,174.0222847,200,5,870.1114233,1000,129.8885767,Reseller,No Discount,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France
4619,25-06-2027,137.5205817,758,12,1650.24698,8868.6,7218.35302,Online,North America Back-to-School Promotion,Adventure Works Laptop15.4W M1548 White,Adventure Works,Laptops,Computers,North America,Bethesda,United States
4620,26-06-2027,313.3589694,556,12,3760.307632,6616.4,2856.092368,Store,North America Back-to-School Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Brooklyn,United States
4621,27-06-2027,1.7453484,35.99,12,20.94418081,431.88,410.9358192,Store,European Spring Promotion,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Lancashire,United Kingdom
4622,28-06-2027,118.9831261,196,9,1070.848135,1764,693.1518647,Online,North America Spring Promotion,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
4623,29-06-2027,0.982771033,3.35,120,117.932524,402,284.067476,Store,European Spring Promotion,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Cheshire,United Kingdom
4624,30-06-2027,4.34513858,12.95,6,26.07083148,76.405,50.33416852,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Waukesha,United States
4625,01-07-2027,7.544617031,68,13,98.0800214,870.4,772.3199786,Store,North America Holiday Promotion,Contoso Lens Adapter M450 Grey,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Jacksonville,United States
4628,02-07-2027,44.45551333,149,12,533.46616,1743.3,1209.83384,Store,North America Back-to-School Promotion,Proseware Duplex Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Parker,United States
4629,03-07-2027,64.3228775,129.95,8,514.58302,935.64,421.05698,Online,European Holiday Promotion,Contoso Wireless Notebook Optical Mouse X205 Silver,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
4631,04-07-2027,116.023264,436.2,12,1392.279168,5059.92,3667.640832,Store,Asian Summer Promotion,"Fabrikam SLR Camera 35"" X358 Silver","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Bangkok,Thailand
4632,05-07-2027,12.83927572,22.89,24,308.1426172,542.493,234.3503828,Store,North America Back-to-School Promotion,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Miami,United States
4633,06-07-2027,127.635509,300,10,1276.35509,3000,1723.64491,Store,No Discount,Contoso Touch Screen Phones Infrared M901 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Sunnyside,United States
4634,07-07-2027,36.5978056,198,26,951.5429456,5029.2,4077.657054,Reseller,Asian Holiday Promotion,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
4635,08-07-2027,203.6233396,230,10,2036.233396,2300,263.766604,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Touch Screen Phones ,Cell phones,North America,Somerville,United States
4636,09-07-2027,54.5321066,163,10,545.321066,1630,1084.678934,Catalog,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States
4638,10-07-2027,304.5455075,529,6,1827.273045,2962.4,1135.126955,Store,North America Holiday Promotion,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,Poestenkill,United States
4639,11-07-2027,31.23720226,69.99,10,312.3720226,699.9,387.5279774,Online,No Discount,Contoso Wireless Laser Mouse M55 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
4640,12-07-2027,153.6080551,300,10,1536.080551,3000,1463.919449,Store,No Discount,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Aurora,United States
4641,13-07-2027,39.78614057,41.73,5,198.9307028,208.65,9.719297173,Store,No Discount,SV Keyboard E90 Grey,Southridge Video,Computers Accessories,Computers,North America,Midland,United States
4642,14-07-2027,161.5594891,326,24,3877.427738,7661,3783.572262,Reseller,Asian Summer Promotion,Proseware Laptop8.9 E089 Black,"Proseware, Inc.",Laptops,Computers,Asia,Beijing,China
4643,15-07-2027,126.2175132,148,12,1514.610158,1776,261.389842,Store,No Discount,A. Datum Slim Digital Camera M180 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Moscow,Russia
4645,16-07-2027,12.93907105,47.44,16,207.0251369,711.6,504.5748631,Online,European Holiday Promotion,Contoso Expandable1-Handset Cordless Phone System M207 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Berlin,Germany
4646,17-07-2027,0.917537668,22.99,9,8.257839016,205.7605,197.502661,Reseller,North America Spring Promotion,Contoso Expandable Cordless Phone System M008 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
4651,18-07-2027,21.94143107,35.99,12,263.2971728,428.281,164.9838272,Store,North America Back-to-School Promotion,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Waukesha,United States
4652,19-07-2027,45.78836589,49,16,732.6138543,764.4,31.78614572,Online,European Holiday Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,Europe,Berlin,Germany
4653,20-07-2027,14.24236823,188,6,85.45420938,977.6,892.1457906,Store,North America Holiday Promotion,"Fabrikam Social Videographer 1"" 25mm E400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Fond du Lac,United States
4655,21-07-2027,5.921189724,24.99,24,142.1085534,599.76,457.6514466,Store,North America Back-to-School Promotion,Contoso Mini Battery Charger Kit E320 Red,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Paterson,United States
4657,22-07-2027,0.479452713,13,12,5.753432555,155.09,149.3365674,Store,European Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers Accessories,Computers,Europe,Knotty Ash,United Kingdom
4658,23-07-2027,13.17329267,21.57,18,237.119268,382.8675,145.748232,Online,North America Spring Promotion,Contoso 2G MP3 Player E200 Silver,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States
4660,24-07-2027,130.5902253,129,24,3134.165406,3057.3,-76.86540639,Store,North America Back-to-School Promotion,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Waukesha,United States
4661,25-07-2027,45.75535836,169,9,411.7982252,1487.2,1075.401775,Store,North America Spring Promotion,Proseware Ink Jet All in one M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Redmond,United States
4663,26-07-2027,19.41281556,102,9,174.71534,918,743.28466,Store,North America Spring Promotion,Proseware Photo Inkjet Printer E290 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
4665,27-07-2027,2.681413795,9.99,9,24.13272416,89.91,65.77727584,Store,North America Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Cape May,United States
4666,28-07-2027,12.50460376,33.9,9,112.5414338,298.32,185.7785662,Reseller,North America Spring Promotion,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
4667,29-07-2027,10.97406591,32.99,12,131.6887909,382.684,250.9952091,Store,North America Back-to-School Promotion,Contoso Private Branch Exchange M88 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Kennewick,United States
4668,30-07-2027,105.6645965,129,12,1267.975158,1496.4,228.4248423,Catalog,North America Back-to-School Promotion,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
4670,31-07-2027,163.4764859,196.9,13,2125.194317,2559.7,434.505683,Store,North America Holiday Promotion,A. Datum SLR-like Digital Camera M400 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Quincy,United States
4672,01-08-2027,2.662290798,9.99,6,15.97374479,59.94,43.96625521,Store,European Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Copenhagen,Denmark
4674,02-08-2027,301.2231424,588,8,2409.78514,4586.4,2176.61486,Store,European Holiday Promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Hofheim am Taunus,Germany
4675,03-08-2027,233.9115678,259,6,1403.469407,1346.8,-56.66940707,Store,North America Holiday Promotion,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Car Video,TV and Video,North America,New York,United States
4676,04-08-2027,23.2755341,568,20,465.5106819,11360,10894.48932,Online,No Discount,"Contoso SLR Camera 35"" X358 Black","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States
4677,05-08-2027,81.14031689,334,10,811.4031689,3340,2528.596831,Store,No Discount,Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Liverpool,United Kingdom
4678,06-08-2027,2.900706927,6.95,4,11.60282771,26.41,14.80717229,Store,European Holiday Promotion,Contoso Lens Cap Keeper E314 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Milan,Italy
4679,07-08-2027,1.898428681,229,12,22.78114417,2656.4,2633.618856,Store,Asian Summer Promotion,Contoso Projector 480p M480 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Urumqi,China
4680,08-08-2027,45.66597959,436.2,10,456.6597959,4362,3905.340204,Reseller,No Discount,"Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
4681,09-08-2027,482.9603592,499.9,24,11591.04862,11892.621,301.5723789,Store,European Spring Promotion,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Desktops,Computers,Europe,Baumholder,Germany
4682,10-08-2027,113.0742737,328,6,678.4456422,1869.6,1191.154358,Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Blue","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Albany,United States
4684,11-08-2027,577.4053954,689,10,5774.053954,6890,1115.946046,Store,No Discount,Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Lyon,France
4685,12-08-2027,0.077029816,33.99,5,0.385149079,169.95,169.5648509,Store,No Discount,SV 512MB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,North America,Hingham,United States
4686,13-08-2027,653.3200411,856,24,15679.68099,20372.8,4693.119014,Online,North America Back-to-School Promotion,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
4687,14-08-2027,35.10616599,159,9,315.9554939,1431,1115.044506,Store,North America Spring Promotion,Proseware Photo Ink Jet Printer M100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Arlington,United States
4688,15-08-2027,275.6607634,627,52,14334.3597,31757.55,17423.1903,Online,Asian Holiday Promotion,A. Datum SLR Camera X135 Black,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
4690,16-08-2027,6.029723223,15.9,16,96.47557157,252.015,155.5394284,Catalog,North America Spring Promotion,Contoso USB Wave Multi-media Keyboard E280 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
4691,17-08-2027,13.76541536,46.99,9,123.8887382,415.8615,291.9727618,Store,North America Spring Promotion,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Ottawa,Canada
4693,18-08-2027,168.983381,889,10,1689.83381,8890,7200.16619,Online,No Discount,Contoso Home Theater System 7.1 Channel M1700 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Berlin,Germany
4694,19-08-2027,50.77250142,59,6,304.6350085,354,49.36499151,Store,North America Holiday Promotion,Proseware CRT17 E104 Black,"Proseware, Inc.",Monitors,Computers,North America,Newark,United States
4695,20-08-2027,102.1073567,109,12,1225.288281,1308,82.71171932,Reseller,No Discount,Contoso Screen 80in E080 White,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
4696,21-08-2027,257.8706302,429,12,3094.447563,5148,2053.552437,Reseller,Asian Summer Promotion,Contoso Home Theater System 5.1 Channel M1500 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Beijing,China
4699,22-08-2027,76.78665882,99,4,307.1466353,386.1,78.95336472,Store,North America Spring Promotion,Adventure Works LCD17 E200 White,Adventure Works,Monitors,Computers,North America,Wheat Ridge,United States
4700,23-08-2027,131.9872785,139,9,1187.885507,1139.8,-48.08550653,Store,Asian Spring Promotion,Adventure Works LCD19 E108 Black,Adventure Works,Monitors,Computers,Asia,Yokohama,Japan
4701,24-08-2027,25.00983922,156,18,450.177106,2808,2357.822894,Catalog,North America Spring Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Recording Pen,Audio,North America,North Harford,United States
4702,25-08-2027,32.03396626,33.99,6,192.2037976,203.94,11.73620241,Store,North America Back-to-School Promotion,SV 512MB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,North America,Thornton,United States
4705,26-08-2027,110.6230001,499.9,10,1106.230001,4999,3892.769999,Store,No Discount,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Desktops,Computers,North America,Boulder,United States
4706,27-08-2027,187.3728688,588,9,1686.355819,5174.4,3488.044181,Store,North America Spring Promotion,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Queens,United States
4707,28-08-2027,56.61409576,299,9,509.5268618,2631.2,2121.673138,Store,Asian Spring Promotion,SV Car Video TFT7 M7000 Brown,Southridge Video,Car Video,TV and Video,Asia,Ashgabat,Turkmenistan
4708,29-08-2027,28.72208159,312,12,344.664979,3619.2,3274.535021,Store,North America Back-to-School Promotion,A. Datum SLR Camera M141 Blue,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Miami,United States
4711,30-08-2027,199.8881714,579,12,2398.658057,6948,4549.341943,Store,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M516 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Milwaukee,United States
4712,31-08-2027,171.7471976,230,9,1545.724778,2024,478.2752219,Online,North America Spring Promotion,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
4713,01-09-2027,128.4758606,219,10,1284.758606,2190,905.2413936,Store,No Discount,Proseware Laser Jet All in one X300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Nantes,France
4714,02-09-2027,214.8475781,988,10,2148.475781,9880,7731.524219,Catalog,No Discount,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
4715,03-09-2027,5.953890316,13,12,71.44668379,153.4,81.95331621,Online,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
4716,04-09-2027,1.99364009,11.9,5,9.968200452,59.5,49.53179955,Store,No Discount,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
4719,05-09-2027,156.8678461,188,9,1411.810615,1692,280.1893853,Store,North America Spring Promotion,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Miami,United States
4720,06-09-2027,1.750505813,9.5,10,17.50505813,95,77.49494187,Store,No Discount,Contoso Education Essentials Bundle M300 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Poestenkill,United States
4721,07-09-2027,69.72328605,91,10,697.2328605,910,212.7671395,Reseller,No Discount,Proseware Laser Fax Printer E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
4722,08-09-2027,17.76303485,22.99,12,213.1564182,273.581,60.42458181,Store,North America Back-to-School Promotion,Contoso Multi-line phones M30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Boston,United States
4723,09-09-2027,9.449741114,459,12,113.3968934,5416.2,5302.803107,Reseller,North America Back-to-School Promotion,Contoso Screen 125in M250 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Seattle,United States
4724,10-09-2027,4.263213239,57.88,10,42.63213239,578.8,536.1678676,Reseller,No Discount,SV DVD External DVD Burner M200 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
4726,11-09-2027,0.203797461,9.99,5,1.018987306,49.95,48.93101269,Store,No Discount,Contoso Single-line phones E10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Jersey City,United States
4728,12-09-2027,20.48701535,36.99,10,204.8701535,369.9,165.0298465,Store,No Discount,Contoso Multi-Use Terminal Cable E308 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Atlantic City,United States
4729,13-09-2027,752.9041739,1520,6,4517.425043,9120,4602.574957,Store,North America Back-to-School Promotion,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Howard,United States
4730,14-09-2027,27.3017575,256,10,273.017575,2560,2286.982425,Online,No Discount,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
4732,15-09-2027,127.819768,568,8,1022.558144,4203.2,3180.641856,Store,European Holiday Promotion,"Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Landstuhl,Germany
4733,16-09-2027,25.67215875,56.99,9,231.0494287,512.91,281.8605713,Store,North America Spring Promotion,SV DVD Player M100 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Cape Canaveral,United States
4734,17-09-2027,0.857170921,29.9,13,11.14322198,370.76,359.616778,Store,North America Holiday Promotion,Contoso USB 2.0 Dock Station docking station M800 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Attleboro,United States
4735,18-09-2027,61.06514943,184.5,10,610.6514943,1845,1234.348506,Store,No Discount,A. Datum Consumer Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Miami,United States
4736,19-09-2027,3.053915335,29.95,12,36.64698402,359.4,322.753016,Store,No Discount,Contoso Wireless Notebook Optical Mouse M35 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Tehran,Iran
4737,20-09-2027,14.8879626,26.9,20,297.7592519,538,240.2407481,Store,No Discount,Contoso Bright Light battery E20 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Wapato,United States
